CDCF_No.,282.7947,285.3624,287.9294,290.4957,293.0613,295.6261,298.1903,300.7516,303.3144,305.8785,308.4398,311.0004,313.5582,316.1174,318.6759,321.2316,323.7886,326.345,328.8985,331.4535,334.0077,336.5591,339.112,341.662,344.2134,346.762,349.312,351.8593,354.4099,356.9557,359.5029,362.0473,364.591,367.1361,369.6784,372.22,374.7629,377.3031,379.8426,382.3814,384.9195,387.459,389.9956,392.5316,395.0669,397.6015,400.1354,402.6707,405.2032,407.735,410.2661,412.7965,415.3262,417.8553,420.3836,422.9112,425.4381,427.9644,430.4899,433.0147,435.5368,438.0603,440.5831,443.1051,445.6245,448.1451,450.6672,453.1865,455.703,458.2209,460.7361,463.2527,465.7685,468.2816,470.7961,473.3078,475.8209,478.3312,480.843,483.3519,485.8622,488.3698,490.8767,493.385,495.8906,498.3975,500.9037,503.4071,505.9099,508.412,510.9155,513.4163,515.9163,518.4156,520.9144,523.4124,525.9117,528.4083,530.9043,533.3996,535.8942,538.3881,540.8813,543.3738,545.8677,548.3589,550.8474,553.3373,555.8264,558.3149,560.8027,563.2898,565.7742,568.2599,570.745,573.2294,575.7111,578.1942,580.6765,583.1562,585.6372,588.1176,590.5972,593.0762,595.5525,598.0302,600.5051,602.9814,605.455,607.9299,610.4022,612.8757,615.3467,617.8169,620.2885,622.7574,625.2256,627.6952,630.162,632.6282,635.0958,637.5627,640.0269,642.4904,644.9533,647.4155,649.879,652.3399,654.8001,657.2596,659.7185,662.1767,664.6342,667.0911,669.5472,672.0028,674.4576,676.9119,679.3634,681.8162,684.2704,686.722,689.1729,691.6231,694.0706,696.5195,698.9678,701.4153,703.8602,706.3065,708.752,711.1949,713.6392,716.0808,718.5237,720.9641,723.4056,725.8466,728.2849,730.7245,733.1635,735.5999,738.0375,740.4725,742.9089,745.3426,747.7756,750.21,752.6418,755.0728,757.5033,759.935,762.3641,764.7926,767.2204,769.6476,772.074,774.5019,776.9291,779.3536,781.7775,784.2007,786.6233,789.0452,791.4665,793.8871,796.3071,798.7264,801.1451,803.5612,805.9785,808.3953,810.8113,813.2267,815.6415,818.0537,820.4672,822.882,825.2942,827.7037,830.1146,832.5249,834.9325,837.3415,839.7478,842.1555,844.5605,846.9669,849.3707,851.7758,854.1782,856.582,858.9832,861.3857,863.7856,866.1849,868.5874,870.9854,873.3827,875.7813,878.1774,880.5728,882.9695,885.3636,887.7571,890.15,892.5422,894.9338,897.3267,899.7169,902.1066,904.4956,906.884,909.2717,911.6588,914.0472,916.433,918.8182,921.2028,923.5848,925.968,928.3507,930.7327,933.1141,935.4948,937.873,940.2524,942.6313,945.0095,947.3851,949.762,952.1384,954.5121,956.8871,959.2634,961.6353,964.0084,966.379,968.7509,971.1202,973.4908,975.8589,978.2282,980.595,982.9631,985.3287,987.6935,990.0598,992.4234,994.7864,997.1508,999.5125,1001.874,1004.236,1006.598,1008.957,1011.316,1013.674,1016.031,1018.388,1020.744,1023.1,1025.454,1027.811,1030.164,1032.517,1034.868,1037.22,1039.571,1041.921,1044.271,1046.62,1048.971,1051.319,1053.666,1056.011,1058.357,1060.703,1063.048,1065.39,1067.734,1070.077,1072.418,1074.76,1077.101,1079.439,1081.779,1084.117,1086.456,1088.792,1091.129,1093.466,1095.802,1098.136,1100.471,1102.804,1105.138,1107.469,1109.799,1112.131,1114.461,1116.79,1119.118,1121.447,1123.774,1126.101,1128.427,1130.752,1133.078,1135.402,1137.727,1140.05,1142.372,1144.694,1147.014,1149.335,1151.654,1153.973,1156.292,1158.61,1160.927,1163.243,1165.559,1167.875,1170.188,1172.502,1174.815,1177.128,1179.441,1181.752,1184.064,1186.374,1188.682,1190.991,1193.3,1195.606,1197.914,1200.219,1202.525,1204.829,1207.134,1209.439,1211.74,1214.042,1216.345,1218.645,1220.946,1223.247,1225.545,1227.845,1230.142,1232.439,1234.737,1237.032,1239.327,1241.621,1243.917,1246.209,1248.502,1250.794,1253.085,1255.375,1257.665,1259.957,1262.245,1264.533,1266.823,1269.11,1271.396,1273.682,1275.965,1278.25,1280.534,1282.818,1285.1,1287.382,1289.664,1291.943,1294.224,1296.504,1298.783,1301.06,1303.338,1305.615,1307.89,1310.168,1312.444,1314.717,1316.992,1319.264,1321.537,1323.808,1326.08,1328.35,1330.621,1332.889,1335.159,1337.426,1339.693,1341.961,1344.227,1346.492,1348.758,1351.022,1353.287,1355.551,1357.813,1360.075,1362.336,1364.596,1366.856,1369.116,1371.375,1373.633,1375.89,1378.147,1380.403,1382.659,1384.914,1387.168,1389.422,1391.675,1393.928,1396.182,1398.432,1400.682,1402.933,1405.183,1407.432,1409.679,1411.927,1414.174,1416.421,1418.665,1420.911,1423.156,1425.399,1427.643,1429.886,1432.127,1434.369,1436.609,1438.852,1441.091,1443.331,1445.568,1447.807,1450.043,1452.279,1454.516,1456.75,1458.984,1461.22,1463.453,1465.685,1467.918,1470.15,1472.38,1474.61,1476.84,1479.07,1481.3,1483.528,1485.755,1487.982,1490.208,1492.433,1494.658,1496.882,1499.106,1501.329,1503.552,1505.774,1507.995,1510.216,1512.436,1514.654,1516.873,1519.092,1521.31,1523.529,1525.744,1527.96,1530.176,1532.389,1534.604,1536.818,1539.029,1541.242,1543.455,1545.665,1547.876,1550.084,1552.295,1554.502,1556.711,1558.918,1561.125,1563.331,1565.537,1567.744,1569.947,1572.152,1574.355,1576.557,1578.758,1580.961,1583.161,1585.361,1587.56,1589.759,1591.959,1594.156,1596.353,1598.55,1600.745,1602.941,1605.135,1607.331,1609.525,1611.718,1613.91,1616.102,1618.294,1620.484,1622.675,1624.864,1627.052,1629.24,1631.428,1633.616,1635.802,1637.987,1640.173,1642.358,1644.543,1646.725,1648.91,1651.091,1653.274,1655.456,1657.635,1659.816,1661.994,1664.174,1666.351,1668.53,1670.706,1672.884,1675.059,1677.233,1679.409,1681.582,1683.755,1685.929,1688.103,1690.274,1692.447,1694.617,1696.786,1698.955,1701.124,1703.294,1705.461,1707.628,1709.794,1711.96,1714.125,1716.29,1718.454,1720.617,1722.78,1724.943,1727.104,1729.268,1731.428,1733.589,1735.748,1737.906,1740.064,1742.222,1744.38,1746.537,1748.692,1750.847,1753.003,1755.156,1757.31,1759.464,1761.615,1763.768,1765.92,1768.069,1770.222,1772.371,1774.521,1776.668,1778.817,1780.964,1783.11,1785.257,1787.402,1789.548,1791.692,1793.835,1795.979,1798.121,1800.263,1802.404,1804.547,1806.686,1808.826,1810.967,1813.105,1815.245,1817.382,1819.519,1821.655,1823.791,1825.926,1828.06,1830.195,1832.328,1834.461,1836.594,1838.725,1840.857,1842.986,1845.116,1847.246,1849.375,1851.506,1853.634,1855.76,1857.887,1860.014,1862.138,1864.264,1866.389,1868.511,1870.635,1872.759,1874.88,1877.002,1879.122,1881.243,1883.362,1885.483,1887.6,1889.72,1891.838,1893.956,1896.072,1898.187,1900.304,1902.418,1904.532,1906.647,1908.759,1910.871,1912.983,1915.096,1917.206,1919.316,1921.426,1923.535,1925.643,1927.751,1929.858,1931.967,1934.075,1936.181,1938.286,1940.391,1942.493,1944.597,1946.7,1948.802,1950.905,1953.006,1955.107,1957.208,1959.306,1961.405,1963.504,1965.603,1967.699,1969.796,1971.895,1973.99,1976.085,1978.181,1980.274,1982.368,1984.46,1986.553,1988.644,1990.736,1992.826,1994.917,1997.006,1999.096,2001.184,2003.273,2005.36,2007.446,2009.534,2011.62,2013.705,2015.789,2017.875,2019.958,2022.041,2024.123,2026.204,2028.287,2030.368,2032.448,2034.527,2036.607,2038.685,2040.763,2042.841,2044.917,2046.994,2049.07,2051.147,2053.222,2055.296,2057.37,2059.442,2061.515,2063.587,2065.659,2067.73,2069.799,2071.87,2073.939,2076.009,2078.076,2080.144,2082.21,2084.277,2086.344,2088.408,2090.476,2092.539,2094.604,2096.667,2098.73,2100.792,2102.854,2104.915,2106.976,2109.036,2111.094,2113.155,2115.212,2117.27,2119.328,2121.385,2123.441,2125.496,2127.551,2129.608,2131.662,2133.716,2135.769,2137.821,2139.873,2141.924,2143.975,2146.025,2148.075,2150.124,2152.173,2154.221,2156.269,2158.316,2160.363,2162.409,2164.455,2166.502,2168.545,2170.589,2172.633,2174.676,2176.717,2178.759,2180.801,2182.842,2184.881,2186.921,2188.959,2190.999,2193.037,2195.074,2197.112,2199.147,2201.184,2203.218,2205.256,2207.289,2209.322,2211.356,2213.389,2215.422,2217.453,2219.483,2221.515,2223.545,2225.574,2227.602,2229.632,2231.66,2233.687,2235.713,2237.739,2239.765,2241.79,2243.818,2245.842,2247.866,2249.889,2251.911,2253.933,2255.955,2257.976,2259.995,2262.015,2264.035,2266.054,2268.073,2270.091,2272.109,2274.124,2276.141,2278.157,2280.173,2282.188,2284.203,2286.217,2288.229,2290.242,2292.255,2294.266,2296.277,2298.287,2300.298,2302.306,2304.316,2306.324,2308.333,2310.339,2312.347,2314.353,2316.358,2318.365,2320.37,2322.374,2324.379,2326.382,2328.384,2330.386,2332.389,2334.39,2336.39,2338.39,2340.389,2342.388,2344.388,2346.386,2348.384,2350.381,2352.377,2354.373,2356.369,2358.365,2360.36,2362.354,2364.346,2366.339,2368.331,2370.323,2372.315,2374.306,2376.295,2378.285,2380.275,2382.264,2384.251,2386.24,2388.227,2390.213,2392.2,2394.186,2396.172,2398.157,2400.141,2402.125,2404.107,2406.091,2408.072,2410.054,2412.035,2414.016,2415.996,2417.975,2419.955,2421.933,2423.91,2425.889,2427.865,2429.842,2431.817,2433.795,2435.77,2437.744,2439.718,2441.691,2443.664,2445.638,2447.609,2449.581,2451.552,2453.522,2455.492,2457.461,2459.43,2461.398,2463.365,2465.332,2467.299,2469.266,2471.234,2473.199,2475.164,2477.127,2479.092,2481.055,2483.019,2484.98,2486.942,2488.904,2490.864,2492.824,2494.785,2496.743,2498.702,2500.66,2502.618,2504.575,2506.532,2508.49,2510.446,2512.401,2514.355,2516.31,2518.263,2520.218,2522.17,2524.121,2526.074,2528.025,2529.975,2531.925,2533.875,2535.825,2537.774,2539.722,2541.669,2543.616,2545.564,2547.51,2549.456,2551.403,2553.348,2555.292,2557.234,2559.177,2561.12,2563.063,2565.005,2566.946,2568.887,2570.828,2572.768,2574.706,2576.645,2578.584,2580.522,2582.46,2584.397,2586.334,2588.269,2590.205,2592.14,2594.073,2596.008,2597.94,2599.874,2601.807,2603.738,2605.669,2607.601,2609.53,2611.461,2613.39,2615.32,2617.248,2619.177,2621.105,2623.031,2624.958,2626.885,2628.81,2630.734,2632.659,2634.583,2636.507,2638.43,2640.353,2642.274,2644.196,2646.117,2648.037,2649.957,2651.877,2653.798,2655.716,2657.635,2659.552,2661.47,2663.387,2665.303,2667.219,2669.133,2671.048,2672.963,2674.877,2676.79,2678.702,2680.615,2682.527,2684.438,2686.349,2688.26,2690.17,2692.08,2693.99,2695.897,2697.806,2699.713,2701.621,2703.527,2705.433,2707.338,2709.243,2711.148,2713.052,2714.956,2716.859,2718.761,2720.664,2722.566,2724.467,2726.368,2728.27,2730.169,2732.068,2733.967,2735.865,2737.763,2739.661,2741.558,2743.455,2745.35,2747.246,2749.141,2751.035,2752.929,2754.823,2756.716,2758.609,2760.5,2762.393,2764.284,2766.176,2768.066,2769.956,2771.844,2773.733,2775.622,2777.51,2779.396,2781.284,2783.171,2785.056,2786.942,2788.826,2790.711,2792.596,2794.479,2796.362,2798.246,2800.129,2802.01,2803.89,2805.772,2807.651,2809.532,2811.411,2813.289,2815.168,2817.046,2818.923,2820.801,2822.677,2824.553,2826.428,2828.302,2830.178,2832.052,2833.927,2835.8,2837.673,2839.545,2841.417,2843.288,2845.159,2847.029,2848.899,2850.769,2852.638,2854.506,2856.374,2858.242,2860.109,2861.975,2863.841,2865.707,2867.573,2869.438,2871.302,2873.167,2875.031,2876.892,2878.755,2880.618,2882.478,2884.34,2886.199,2888.06,2889.919,2891.779,2893.637,2895.496,2897.353,2899.211,2901.067,2902.925,2904.781,2906.636,2908.492,2910.346,2912.2,2914.054,2915.907,2917.759,2919.611,2921.464,2923.315,2925.166,2927.016,2928.865,2930.715,2932.563,2934.412,2936.26,2938.107,2939.956,2941.803,2943.649,2945.495,2947.34,2949.185,2951.03,2952.874,2954.717,2956.561,2958.402,2960.244,2962.086,2963.928,2965.767,2967.608,2969.448,2971.286,2973.126,2974.966,2976.803,2978.641,2980.479,2982.315,2984.151,2985.986,2987.822,2989.656,2991.491,2993.324,2995.157,2996.991,2998.823,3000.656,3002.487,3004.318,3006.148,3007.979,3009.81,3011.639,3013.467,3015.297,3017.125,3018.952,3020.779,3022.605,3024.431,3026.256,3028.083,3029.908,3031.732,3033.556,3035.379,3037.202,3039.023,3040.845,3042.667,3044.49,3046.311,3048.131,3049.951,3051.771,3053.589,3055.407,3057.226,3059.044,3060.86,3062.677,3064.493,3066.308,3068.124,3069.938,3071.753,3073.567,3075.38,3077.195,3079.007,3080.82,3082.631,3084.443,3086.253,3088.063,3089.874,3091.683,3093.493,3095.301,3097.108,3098.917,3100.724,3102.53,3104.336,3106.142,3107.948,3109.753,3111.559,3113.363,3115.167,3116.969,3118.772,3120.576,3122.378,3124.179,3125.98,3127.781,3129.581,3131.379,3133.178,3134.978,3136.776,3138.574,3140.372,3142.169,3143.965,3145.762,3147.559,3149.354,3151.148,3152.943,3154.737,3156.531,3158.323,3160.116,3161.907,3163.7,3165.492,3167.282,3169.073,3170.862,3172.652,3174.441,3176.23,3178.018,3179.806,3181.595,3183.381,3185.167,3186.954,3188.739,3190.524,3192.31,3194.094,3195.877,3197.66,3199.444,3201.227,3203.008,3204.79,3206.571,3208.351,3210.132,3211.911,3213.692,3215.471,3217.25,3219.028,3220.806,3222.583,3224.36,3226.137,3227.913,3229.689,3231.464,3233.239,3235.012,3236.786,3238.56,3240.333,3242.105,3243.877,3245.649,3247.421,3249.192,3250.963,3252.732,3254.502,3256.271,3258.04,3259.807,3261.576,3263.343,3265.11,3266.876,3268.643,3270.408,3272.174,3273.938,3275.702,3277.467,3279.23,3280.994,3282.756,3284.519,3286.281,3288.042,3289.802,3291.562,3293.324,3295.083,3296.842,3298.601,3300.359,3302.117,3303.874,3305.631,3307.388,3309.144,3310.9,3312.655,3314.412,3316.166,3317.921,3319.674,3321.426,3323.179,3324.932,3326.684,3328.436,3330.186,3331.937,3333.688,3335.437,3337.186,3338.936,3340.683,3342.432,3344.179,3345.927,3347.676,3349.421,3351.168,3352.913,3354.659,3356.403,3358.146,3359.891,3361.634,3363.378,3365.12,3366.862,3368.604,3370.345,3372.086,3373.826,3375.567,3377.306,3379.045,3380.785,3382.523,3384.261,3385.999,3387.737,3389.474,3391.21,3392.946,3394.681,3396.416,3398.151,3399.885,3401.619,3403.351,3405.084,3406.816,3408.549,3410.281,3412.012,3413.745,3415.474,3417.204,3418.934,3420.664,3422.392,3424.12,3425.849,3427.575,3429.303,3431.029,3432.756,3434.482,3436.207,3437.932,3439.656,3441.381,3443.104,3444.827,3446.552,3448.274,3449.997,3451.718,3453.439,3455.161,3456.881,3458.6,3460.321,3462.04,3463.758,3465.476,3467.194,3468.912,3470.629,3472.346,3474.062,3475.778,3477.495,3479.209,3480.924,3482.638,3484.352,3486.066,3487.779,3489.491,3491.204,3492.916,3494.627,3496.338,3498.048,3499.758,3501.468,3503.177,3504.885,3506.594,3508.302,3510.012,3511.718,3513.426,3515.133,3516.838,3518.544,3520.248,3521.954,3523.657,3525.362,3527.065,3528.769,3530.471,3532.174,3533.875,3535.578,3537.278,3538.979,3540.68,3542.381,3544.08,3545.78,3547.478,3549.176,3550.874,3552.572,3554.269,3555.965,3557.661,3559.357,3561.052,3562.747,3564.442,3566.136,3567.83,3569.523,3571.216,3572.908,3574.602,3576.294,3577.986,3579.677,3581.367,3583.058,3584.748,3586.436,3588.125,3589.814,3591.503,3593.189,3594.877,3596.565,3598.252,3599.937,3601.623,3603.308,3604.993,3606.68,3608.363,3610.047,3611.73,3613.414,3615.095,3616.778,3618.459,3620.14,3621.822,3623.502,3625.183,3626.862,3628.541,3630.221,3631.899,3633.577,3635.254,3636.933,3638.611,3640.287,3641.963,3643.639,3645.314,3646.989,3648.664,3650.338,3652.012,3653.686,3655.358,3657.031,3658.703,3660.375,3662.045,3663.716,3665.387,3667.057,3668.727,3670.398,3672.068,3673.735,3675.404,3677.072,3678.74,3680.406,3682.073,3683.739,3685.404,3687.07,3688.736,3690.4,3692.064,3693.728,3695.392,3697.054,3698.717,3700.379,3702.043,3703.704,3705.366,3707.026,3708.686,3710.346,3712.006,3713.664,3715.324,3716.982,3718.64,3720.297,3721.955,3723.612,3725.268,3726.924,3728.579,3730.234,3731.89,3733.546,3735.2,3736.853,3738.507,3740.159,3741.812,3743.464,3745.116,3746.766,3748.417,3750.068,3751.718,3753.368,3755.018,3756.667,3758.314,3759.963,3761.611,3763.259,3764.906,3766.553,3768.2,3769.845,3771.491,3773.137,3774.781,3776.426,3778.069,3779.713,3781.355,3782.999,3784.641,3786.283,3787.924,3789.566,3791.207,3792.847,3794.488,3796.128,3797.767,3799.407,3801.045,3802.683,3804.321,3805.959,3807.596,3809.232,3810.868,3812.504,3814.139,3815.774,3817.408,3819.044,3820.678,3822.312,3823.945,3825.577,3827.211,3828.842,3830.474,3832.105,3833.736,3835.367,3836.997,3838.627,3840.255,3841.885,3843.513,3845.142,3846.769,3848.396,3850.024,3851.651,3853.277,3854.903,3856.528,3858.155,3859.78,3861.404,3863.028,3864.651,3866.275,3867.897,3869.521,3871.142,3872.763,3874.385,3876.006,3877.626,3879.247,3880.866,3882.486,3884.106,3885.724,3887.343,3888.961,3890.58,3892.197,3893.813,3895.429,3897.045,3898.661,3900.276,3901.891,3903.505,3905.119,3906.733,3908.347,3909.96,3911.573,3913.185,3914.797,3916.409,3918.021,3919.632,3921.242,3922.852,3924.462,3926.072,3927.679,3929.288,3930.897,3932.505,3934.112,3935.719,3937.326,3938.932,3940.538,3942.143,3943.749,3945.353,3946.958,3948.562,3950.167,3951.77,3953.373,3954.975,3956.577,3958.18,3959.781,3961.381,3962.983,3964.583,3966.182,3967.783,3969.382,3970.98,3972.579,3974.176,3975.774,3977.372,3978.97,3980.567,3982.163,3983.759,3985.354,3986.949,3988.544,3990.139,3991.733,3993.326,3994.92,3996.513,3998.106,3999.697,4001.289,4002.88,4004.472,4006.063,4007.652,4009.244,4010.833,4012.422,4014.011,4015.6,4017.187,4018.776,4020.364,4021.95,4023.537,4025.123,4026.709,4028.294,4029.88,4031.464,4033.049,4034.633,4036.217,4037.8,4039.384,4040.967,4042.549,4044.131,4045.713,4047.294,4048.874,4050.454,4052.036,4053.615,4055.194,4056.773,4058.351,4059.929,4061.507,4063.084,4064.662,4066.238,4067.815,4069.392,4070.968,4072.543,4074.118,4075.693,4077.267,4078.842,4080.415,4081.989,4083.56,4085.133,4086.705,4088.277,4089.849,4091.419,4092.99,4094.561,4096.13,4097.7,4099.271,4100.839,4102.408,4103.975,4105.543,4107.11,4108.678,4110.244,4111.811,4113.376,4114.942,4116.507,4118.072,4119.637,4121.201,4122.764,4124.328,4125.891,4127.453,4129.017,4130.58,4132.141,4133.702,4135.263,4136.823,4138.383,4139.944,4141.503,4143.062,4144.621,4146.179,4147.737,4149.295,4150.853,4152.41,4153.966,4155.522,4157.077,4158.634,4160.19,4161.745,4163.299,4164.854,4166.407,4167.96,4169.514,4171.067,4172.618,4174.171,4175.723,4177.273,4178.825,4180.375,4181.925,4183.476,4185.024,4186.574,4188.124,4189.673,4191.22,4192.768,4194.315,4195.862,4197.41,4198.955,4200.501,4202.047,4203.592,4205.137,4206.681,4208.226,4209.77,4211.313,4212.856,4214.398,4215.942,4217.485,4219.027,4220.568,4222.109,4223.649,4225.19,4226.73,4228.27,4229.809,4231.348,4232.886,4234.425,4235.963,4237.499,4239.037,4240.574,4242.11,4243.647,4245.184,4246.719,4248.254,4249.789,4251.323
